cnt, msgCnt, gpsSecond, latitude, longitude, elevation, latError, lonError, speedMS2, speedMPH, heading, fwdAccel, latAccess, vertAccel, yawRate
143885,143885,11800,33.4839609,-112.0398675,139,3.79,3.79,0,97,332,0,0,0,0
143959,143959,11899,33.4839823,-112.039881,139,3.79,3.79,0,96,333,0,0,0,0
144034,144034,12000,33.4840036,-112.0398944,139,3.79,3.79,0,96,333,0,0,0,0
144109,144109,12100,33.484025,-112.0399079,139,3.79,3.79,0,96,333,0,0,0,0
144184,144184,12199,33.4840465,-112.0399214,139,3.79,3.79,0,97,333,0,0,0,0
144259,144259,12300,33.4840679,-112.0399349,139,3.79,3.79,0,96,333,0,0,0,0
144334,144334,12399,33.4840892,-112.0399483,139,3.79,3.79,0,96,333,0,0,0,0
144409,144409,12500,33.4841106,-112.0399618,139,3.79,3.79,0,96,333,0,0,0,0
144484,144484,12600,33.484132,-112.0399753,139,3.79,3.79,0,97,333,0,0,0,0
144559,144559,12699,33.4841535,-112.0399888,139,3.79,3.79,0,97,333,0,0,0,0
144634,144634,12800,33.4841749,-112.0400023,139,3.79,3.79,0,96,333,0,0,0,0
144709,144709,12899,33.4841962,-112.0400157,139,3.79,3.79,0,96,333,0,0,0,0
144784,144784,13000,33.4842176,-112.0400292,139,3.79,3.79,0,96,333,0,0,0,0
144859,144859,13100,33.4842389,-112.0400427,139,3.79,3.79,0,96,333,0,0,0,0
144934,144934,13199,33.4842601,-112.0400568,139,3.79,3.79,0,97,332,0,0,0,0
145009,145009,13300,33.4842813,-112.0400708,139,3.79,3.79,0,96,332,0,0,0,0
145083,145083,13399,33.4843024,-112.0400848,139,3.79,3.79,0,96,332,0,0,0,0
145158,145158,13500,33.4843236,-112.0400988,139,3.79,3.79,0,96,332,0,0,0,0
145233,145233,13600,33.4843448,-112.0401129,139,3.79,3.79,0,96,332,0,0,0,0
145308,145308,13699,33.4843659,-112.0401269,139,3.79,3.79,0,96,332,0,0,0,0
145383,145383,13800,33.4843871,-112.0401409,139,3.79,3.79,0,96,332,0,0,0,0
145458,145458,13899,33.4844082,-112.0401549,139,3.79,3.79,0,96,332,0,0,0,0
145533,145533,14000,33.4844294,-112.0401689,139,3.79,3.79,0,97,332,0,0,0,0
145608,145608,14100,33.4844505,-112.0401829,139,3.79,3.79,0,96,332,0,0,0,0
145683,145683,14199,33.4844717,-112.0401969,139,3.79,3.79,0,96,332,0,0,0,0
145758,145758,14300,33.4844929,-112.040211,139,3.79,3.79,0,97,332,0,0,0,0
145833,145833,14399,33.4845142,-112.0402246,139,3.79,3.79,0,96,332,0,0,0,0
145908,145908,14500,33.4845357,-112.0402379,139,3.79,3.79,0,96,333,0,0,0,0
145983,145983,14600,33.4845572,-112.0402512,139,3.79,3.79,0,97,333,0,0,0,0
146058,146058,14699,33.4845787,-112.0402644,139,3.79,3.79,0,96,333,0,0,0,0
146133,146133,14800,33.4846002,-112.0402777,139,3.79,3.79,0,97,333,0,0,0,0
146208,146208,14899,33.4846217,-112.0402909,139,3.79,3.79,0,96,333,0,0,0,0
146283,146283,15000,33.4846432,-112.0403042,139,3.79,3.79,0,96,333,0,0,0,0
146358,146358,15100,33.4846648,-112.0403174,139,3.79,3.79,0,97,333,0,0,0,0
146433,146433,15199,33.4846863,-112.0403307,139,3.79,3.79,0,96,333,0,0,0,0
146508,146508,15300,33.4847077,-112.0403439,139,3.79,3.79,0,96,333,0,0,0,0
146583,146583,15399,33.4847292,-112.0403572,139,3.79,3.79,0,96,333,0,0,0,0
146658,146658,15500,33.4847508,-112.0403704,139,3.79,3.79,0,97,333,0,0,0,0
146733,146733,15600,33.4847723,-112.0403837,139,3.79,3.79,0,96,333,0,0,0,0
146808,146808,15699,33.4847938,-112.040397,139,3.79,3.79,0,97,333,0,0,0,0
146883,146883,15800,33.4848154,-112.0404101,139,3.79,3.79,0,96,333,0,0,0,0
146958,146958,15899,33.484837,-112.0404232,139,3.79,3.79,0,97,334,0,0,0,0
147033,147033,16000,33.4848586,-112.0404363,139,3.79,3.79,0,97,334,0,0,0,0
147108,147108,16100,33.4848802,-112.0404494,139,3.79,3.79,0,97,334,0,0,0,0
147183,147183,16199,33.4849018,-112.0404625,139,3.79,3.79,0,97,334,0,0,0,0
147258,147258,16300,33.4849234,-112.0404757,139,3.79,3.79,0,97,334,0,0,0,0
147333,147333,16399,33.484945,-112.0404888,139,3.79,3.79,0,97,334,0,0,0,0
147408,147408,16500,33.4849666,-112.0405019,139,3.79,3.79,0,96,334,0,0,0,0
147483,147483,16600,33.4849882,-112.040515,139,3.79,3.79,0,96,334,0,0,0,0
147558,147558,16699,33.4850097,-112.040528,139,3.79,3.79,0,96,334,0,0,0,0
147633,147633,16800,33.4850313,-112.0405411,139,3.79,3.79,0,96,334,0,0,0,0
147708,147708,16899,33.4850529,-112.0405542,139,3.79,3.79,0,96,334,0,0,0,0
147783,147783,17000,33.4850746,-112.0405669,139,3.79,3.79,0,96,334,0,0,0,0
147858,147858,17100,33.4850965,-112.040579,139,3.79,3.79,0,96,335,0,0,0,0
147933,147933,17199,33.4851185,-112.0405912,139,3.79,3.79,0,96,336,0,0,0,0
148008,148008,17300,33.4851405,-112.0406033,139,3.79,3.79,0,97,336,0,0,0,0
148083,148083,17399,33.4851625,-112.0406154,139,3.79,3.79,0,97,336,0,0,0,0
148158,148158,17500,33.4851845,-112.0406276,139,3.79,3.79,0,97,336,0,0,0,0
148233,148233,17600,33.4852064,-112.0406397,139,3.79,3.79,0,96,336,0,0,0,0
148308,148308,17699,33.4852284,-112.0406518,139,3.79,3.79,0,96,336,0,0,0,0
148383,148383,17800,33.4852503,-112.0406639,139,3.79,3.79,0,96,336,0,0,0,0
148458,148458,17899,33.4852723,-112.0406761,139,3.79,3.79,0,97,336,0,0,0,0
148533,148533,18000,33.4852943,-112.0406882,139,3.79,3.79,0,96,336,0,0,0,0
148608,148608,18100,33.4853163,-112.0407003,139,3.79,3.79,0,96,336,0,0,0,0
148683,148683,18199,33.4853382,-112.0407124,139,3.79,3.79,0,96,336,0,0,0,0
148758,148758,18300,33.4853602,-112.0407246,139,3.79,3.79,0,97,336,0,0,0,0
148833,148833,18399,33.4853822,-112.0407367,139,3.79,3.79,0,97,336,0,0,0,0
148908,148908,18500,33.4854042,-112.0407488,139,3.79,3.79,0,96,336,0,0,0,0
148983,148983,18600,33.4854262,-112.0407609,139,3.79,3.79,0,96,336,0,0,0,0
149058,149058,18699,33.4854482,-112.0407731,139,3.79,3.79,0,97,336,0,0,0,0
149133,149133,18800,33.48547,-112.0407856,139,3.79,3.79,0,96,335,0,0,0,0
149208,149208,18899,33.4854916,-112.0407985,139,3.79,3.79,0,96,334,0,0,0,0
149283,149283,19000,33.4855134,-112.0408113,139,3.79,3.79,0,97,334,0,0,0,0
149358,149358,19100,33.485535,-112.0408241,139,3.79,3.79,0,96,334,0,0,0,0
149433,149433,19199,33.4855567,-112.040837,139,3.79,3.79,0,96,334,0,0,0,0
149508,149508,19300,33.4855784,-112.0408498,139,3.79,3.79,0,97,334,0,0,0,0
149583,149583,19399,33.4856001,-112.0408627,139,3.79,3.79,0,96,334,0,0,0,0
149657,149657,19500,33.4856218,-112.0408755,139,3.79,3.79,0,96,334,0,0,0,0
149732,149732,19600,33.4856435,-112.0408883,139,3.79,3.79,0,97,334,0,0,0,0
149807,149807,19699,33.4856651,-112.0409012,139,3.79,3.79,0,96,334,0,0,0,0
149882,149882,19800,33.4856868,-112.040914,139,3.79,3.79,0,96,334,0,0,0,0
149957,149957,19899,33.4857085,-112.0409268,139,3.79,3.79,0,96,334,0,0,0,0
150032,150032,20000,33.4857302,-112.0409396,139,3.79,3.79,0,97,334,0,0,0,0
150107,150107,20100,33.4857519,-112.0409525,139,3.79,3.79,0,96,334,0,0,0,0
150182,150182,20199,33.4857736,-112.0409653,139,3.79,3.79,0,96,334,0,0,0,0
150257,150257,20300,33.4857953,-112.0409782,139,3.79,3.79,0,97,334,0,0,0,0
150332,150332,20399,33.485817,-112.040991,139,3.79,3.79,0,96,334,0,0,0,0
150407,150407,20500,33.4858387,-112.0410039,139,3.79,3.79,0,97,334,0,0,0,0
150482,150482,20600,33.4858604,-112.0410167,139,3.79,3.79,0,96,334,0,0,0,0
150557,150557,20699,33.4858821,-112.0410295,139,3.79,3.79,0,96,334,0,0,0,0
150632,150632,20800,33.4859037,-112.0410423,139,3.79,3.79,0,96,334,0,0,0,0
150707,150707,20899,33.4859254,-112.0410552,139,3.79,3.79,0,97,334,0,0,0,0
150782,150782,21000,33.4859471,-112.041068,139,3.79,3.79,0,96,334,0,0,0,0
150857,150857,21100,33.4859688,-112.0410808,139,3.79,3.79,0,96,334,0,0,0,0
150932,150932,21199,33.4859905,-112.0410937,139,3.79,3.79,0,97,334,0,0,0,0
151007,151007,21300,33.4860118,-112.0411061,139,3.79,3.79,0,96,334,0,0,0,0
151082,151082,21399,33.4860331,-112.0411181,139,3.79,3.79,0,96,335,0,0,0,0
151157,151157,21500,33.486055,-112.0411302,139,3.79,3.79,0,96,336,0,0,0,0
151232,151232,21600,33.4860768,-112.0411423,139,3.79,3.79,0,96,336,0,0,0,0
151307,151307,21699,33.4860988,-112.0411545,139,3.79,3.79,0,96,336,0,0,0,0
151382,151382,21800,33.4861207,-112.0411666,139,3.79,3.79,0,96,336,0,0,0,0
151457,151457,21899,33.4861427,-112.0411787,139,3.79,3.79,0,96,336,0,0,0,0
151532,151532,22000,33.4861646,-112.0411908,139,3.79,3.79,0,96,336,0,0,0,0
151607,151607,22100,33.4861865,-112.0412029,139,3.79,3.79,0,96,336,0,0,0,0
151682,151682,22199,33.4862084,-112.0412151,139,3.79,3.79,0,96,336,0,0,0,0
151757,151757,22300,33.4862303,-112.0412272,139,3.79,3.79,0,96,336,0,0,0,0
151832,151832,22399,33.4862522,-112.0412393,139,3.79,3.79,0,97,336,0,0,0,0
151907,151907,22500,33.4862742,-112.0412514,139,3.79,3.79,0,96,336,0,0,0,0
151982,151982,22600,33.4862961,-112.0412635,139,3.79,3.79,0,96,336,0,0,0,0
152057,152057,22699,33.486318,-112.0412756,139,3.79,3.79,0,97,336,0,0,0,0
152132,152132,22800,33.4863399,-112.0412878,139,3.79,3.79,0,96,336,0,0,0,0
152207,152207,22899,33.4863619,-112.0412999,139,3.79,3.79,0,96,336,0,0,0,0
152282,152282,23000,33.4863838,-112.041312,139,3.79,3.79,0,96,336,0,0,0,0
152357,152357,23100,33.4864057,-112.0413241,139,3.79,3.79,0,96,336,0,0,0,0
152432,152432,23199,33.4864277,-112.0413362,139,3.79,3.79,0,97,336,0,0,0,0
152506,152506,23300,33.4864496,-112.0413484,139,3.79,3.79,0,97,336,0,0,0,0
152581,152581,23399,33.4864715,-112.0413605,139,3.79,3.79,0,96,336,0,0,0,0
152656,152656,23500,33.4864934,-112.0413726,139,3.79,3.79,0,96,336,0,0,0,0
152731,152731,23600,33.4865153,-112.0413847,139,3.79,3.79,0,96,336,0,0,0,0
152806,152806,23699,33.4865372,-112.0413968,139,3.79,3.79,0,96,336,0,0,0,0
152881,152881,23800,33.4865592,-112.0414089,139,3.79,3.79,0,97,336,0,0,0,0
152956,152956,23899,33.4865811,-112.0414211,139,3.79,3.79,0,96,336,0,0,0,0
153031,153031,24000,33.486603,-112.0414332,139,3.79,3.79,0,96,336,0,0,0,0
153106,153106,24100,33.486625,-112.0414453,139,3.79,3.79,0,97,336,0,0,0,0
153181,153181,24199,33.486647,-112.0414575,139,3.79,3.79,0,97,336,0,0,0,0
153256,153256,24300,33.4866689,-112.0414696,139,3.79,3.79,0,97,336,0,0,0,0
153331,153331,24399,33.4866909,-112.0414817,139,3.79,3.79,0,97,336,0,0,0,0
153406,153406,24500,33.4867128,-112.0414938,139,3.79,3.79,0,96,336,0,0,0,0
153481,153481,24600,33.4867348,-112.041506,139,3.79,3.79,0,97,336,0,0,0,0
153556,153556,24699,33.4867567,-112.0415181,139,3.79,3.79,0,96,336,0,0,0,0
153631,153631,24800,33.4867786,-112.0415302,139,3.79,3.79,0,97,336,0,0,0,0
153706,153706,24899,33.4868005,-112.0415423,139,3.79,3.79,0,96,336,0,0,0,0
153781,153781,25000,33.4868225,-112.0415544,139,3.79,3.79,0,96,336,0,0,0,0
153856,153856,25100,33.4868444,-112.0415666,139,3.79,3.79,0,96,336,0,0,0,0
153930,153930,25199,33.4868664,-112.0415787,139,3.79,3.79,0,97,336,0,0,0,0
154005,154005,25300,33.4868883,-112.0415908,139,3.79,3.79,0,96,336,0,0,0,0
154080,154080,25399,33.4869103,-112.041603,139,3.79,3.79,0,97,336,0,0,0,0
154155,154155,25500,33.4869323,-112.0416151,139,3.79,3.79,0,97,336,0,0,0,0
154230,154230,25600,33.4869542,-112.0416273,139,3.79,3.79,0,97,336,0,0,0,0
154305,154305,25699,33.4869762,-112.0416394,139,3.79,3.79,0,97,336,0,0,0,0
154380,154380,25800,33.4869981,-112.0416515,139,3.79,3.79,0,96,336,0,0,0,0
154455,154455,25899,33.48702,-112.0416636,139,3.79,3.79,0,96,336,0,0,0,0
154530,154530,26000,33.4870419,-112.0416757,139,3.79,3.79,0,96,336,0,0,0,0
154605,154605,26100,33.4870639,-112.0416879,139,3.79,3.79,0,97,336,0,0,0,0
154680,154680,26199,33.4870858,-112.0417,139,3.79,3.79,0,96,336,0,0,0,0
154755,154755,26300,33.4871077,-112.0417121,139,3.79,3.79,0,96,336,0,0,0,0
154830,154830,26399,33.4871295,-112.0417242,139,3.79,3.79,0,96,336,0,0,0,0
154905,154905,26500,33.4871515,-112.0417363,139,3.79,3.79,0,96,336,0,0,0,0
154980,154980,26600,33.4871734,-112.0417484,139,3.79,3.79,0,96,336,0,0,0,0
155055,155055,26699,33.4871953,-112.0417605,139,3.79,3.79,0,97,336,0,0,0,0
155130,155130,26800,33.4872173,-112.0417727,139,3.79,3.79,0,96,336,0,0,0,0
155205,155205,26899,33.4872392,-112.0417848,139,3.79,3.79,0,97,336,0,0,0,0
155280,155280,27000,33.4872611,-112.0417969,139,3.79,3.79,0,96,336,0,0,0,0
155355,155355,27100,33.4872831,-112.041809,139,3.79,3.79,0,96,336,0,0,0,0
155430,155430,27199,33.4873049,-112.0418211,139,3.79,3.79,0,96,336,0,0,0,0
155505,155505,27300,33.4873269,-112.0418333,139,3.79,3.79,0,97,336,0,0,0,0
155580,155580,27399,33.4873489,-112.0418454,139,3.79,3.79,0,97,336,0,0,0,0
155655,155655,27500,33.4873708,-112.0418575,139,3.79,3.79,0,97,336,0,0,0,0
155730,155730,27600,33.4873927,-112.0418696,139,3.79,3.79,0,96,336,0,0,0,0
155805,155805,27699,33.4874147,-112.0418816,139,3.79,3.79,0,96,336,0,0,0,0
155880,155880,27800,33.4874367,-112.0418937,139,3.79,3.79,0,97,336,0,0,0,0
155955,155955,27899,33.4874587,-112.0419058,139,3.79,3.79,0,96,336,0,0,0,0
156030,156030,28000,33.4874806,-112.0419178,139,3.79,3.79,0,96,336,0,0,0,0
156105,156105,28100,33.4875025,-112.0419298,139,3.79,3.79,0,96,336,0,0,0,0
156179,156179,28199,33.4875245,-112.0419419,139,3.79,3.79,0,96,336,0,0,0,0
156254,156254,28300,33.4875464,-112.0419539,139,3.79,3.79,0,96,336,0,0,0,0
156329,156329,28399,33.4875683,-112.041966,139,3.79,3.79,0,96,336,0,0,0,0
156404,156404,28500,33.4875903,-112.041978,139,3.79,3.79,0,96,336,0,0,0,0
156479,156479,28600,33.4876123,-112.0419901,139,3.79,3.79,0,97,336,0,0,0,0
156554,156554,28699,33.4876342,-112.0420021,139,3.79,3.79,0,96,336,0,0,0,0
156629,156629,28800,33.4876562,-112.0420142,139,3.79,3.79,0,96,336,0,0,0,0
156704,156704,28899,33.4876781,-112.0420263,139,3.79,3.79,0,97,336,0,0,0,0
156779,156779,29000,33.4877001,-112.0420383,139,3.79,3.79,0,96,336,0,0,0,0
156854,156854,29100,33.487722,-112.0420503,139,3.79,3.79,0,96,336,0,0,0,0
156929,156929,29199,33.4877439,-112.0420624,139,3.79,3.79,0,96,336,0,0,0,0
157004,157004,29300,33.4877659,-112.0420744,139,3.79,3.79,0,96,336,0,0,0,0
157079,157079,29399,33.4877878,-112.0420865,139,3.79,3.79,0,96,336,0,0,0,0
157154,157154,29500,33.4878097,-112.0420986,139,3.79,3.79,0,96,336,0,0,0,0
157229,157229,29600,33.4878316,-112.0421108,139,3.79,3.79,0,97,336,0,0,0,0
157304,157304,29699,33.4878535,-112.042123,139,3.79,3.79,0,96,336,0,0,0,0
157379,157379,29800,33.4878754,-112.0421352,139,3.79,3.79,0,96,336,0,0,0,0
157454,157454,29899,33.4878973,-112.0421474,139,3.79,3.79,0,96,336,0,0,0,0
157529,157529,30000,33.4879192,-112.0421596,139,3.79,3.79,0,97,336,0,0,0,0
157604,157604,30100,33.4879411,-112.0421719,139,3.79,3.79,0,97,336,0,0,0,0
157679,157679,30199,33.487963,-112.042184,139,3.79,3.79,0,96,336,0,0,0,0
157754,157754,30300,33.4879849,-112.0421963,139,3.79,3.79,0,97,336,0,0,0,0
157829,157829,30399,33.4880068,-112.0422085,139,3.79,3.79,0,96,336,0,0,0,0
157904,157904,30500,33.4880287,-112.0422207,139,3.79,3.79,0,96,336,0,0,0,0
157979,157979,30600,33.4880506,-112.0422329,139,3.79,3.79,0,96,336,0,0,0,0
158054,158054,30699,33.4880724,-112.0422451,139,3.79,3.79,0,96,336,0,0,0,0
158129,158129,30800,33.4880944,-112.0422573,139,3.79,3.79,0,97,336,0,0,0,0
158204,158204,30899,33.4881162,-112.0422695,139,3.79,3.79,0,96,336,0,0,0,0
158279,158279,31000,33.4881381,-112.0422817,139,3.79,3.79,0,97,336,0,0,0,0
158354,158354,31100,33.4881601,-112.0422939,139,3.79,3.79,0,97,336,0,0,0,0
158429,158429,31199,33.4881819,-112.0423061,139,3.79,3.79,0,96,336,0,0,0,0
158504,158504,31300,33.4882038,-112.0423183,139,3.79,3.79,0,96,336,0,0,0,0
158579,158579,31399,33.4882257,-112.0423305,139,3.79,3.79,0,97,336,0,0,0,0
158654,158654,31500,33.4882476,-112.0423427,139,3.79,3.79,0,96,336,0,0,0,0
158729,158729,31600,33.4882695,-112.0423549,139,3.79,3.79,0,96,336,0,0,0,0
158804,158804,31699,33.4882914,-112.0423671,139,3.79,3.79,0,96,336,0,0,0,0
158879,158879,31800,33.4883132,-112.0423793,139,3.79,3.79,0,96,336,0,0,0,0
158954,158954,31899,33.4883351,-112.0423915,139,3.79,3.79,0,96,336,0,0,0,0
159029,159029,32000,33.488357,-112.0424037,139,3.79,3.79,0,97,336,0,0,0,0
159104,159104,32100,33.4883789,-112.042416,139,3.79,3.79,0,97,336,0,0,0,0
159179,159179,32200,33.4884009,-112.0424282,139,3.79,3.79,0,97,336,0,0,0,0
159254,159254,32299,33.4884228,-112.0424404,139,3.79,3.79,0,96,336,0,0,0,0
159329,159329,32399,33.4884447,-112.0424526,139,3.79,3.79,0,96,336,0,0,0,0
159404,159404,32500,33.4884666,-112.0424648,139,3.79,3.79,0,96,336,0,0,0,0
159479,159479,32600,33.4884885,-112.042477,139,3.79,3.79,0,97,336,0,0,0,0
159554,159554,32700,33.4885104,-112.0424893,139,3.79,3.79,0,97,336,0,0,0,0
159629,159629,32799,33.4885323,-112.0425015,139,3.79,3.79,0,97,336,0,0,0,0
159704,159704,32899,33.4885543,-112.0425137,139,3.79,3.79,0,97,336,0,0,0,0
159779,159779,33000,33.4885761,-112.0425259,139,3.79,3.79,0,96,336,0,0,0,0
159854,159854,33100,33.488598,-112.0425381,139,3.79,3.79,0,96,336,0,0,0,0
159929,159929,33200,33.4886198,-112.0425503,139,3.79,3.79,0,96,336,0,0,0,0
160004,160004,33299,33.4886417,-112.0425625,139,3.79,3.79,0,96,336,0,0,0,0
160079,160079,33399,33.4886636,-112.0425747,139,3.79,3.79,0,97,336,0,0,0,0
160154,160154,33500,33.4886856,-112.0425866,139,3.79,3.79,0,96,336,0,0,0,0
160229,160229,33600,33.4887076,-112.0425984,139,3.79,3.79,0,96,336,0,0,0,0
160304,160304,33700,33.4887297,-112.0426103,139,3.79,3.79,0,97,336,0,0,0,0
160379,160379,33799,33.4887518,-112.0426221,139,3.79,3.79,0,97,336,0,0,0,0
160454,160454,33899,33.4887738,-112.042634,139,3.79,3.79,0,97,336,0,0,0,0
160529,160529,34000,33.4887959,-112.0426458,139,3.79,3.79,0,96,336,0,0,0,0
160604,160604,34100,33.4888179,-112.0426576,139,3.79,3.79,0,96,336,0,0,0,0
160679,160679,34200,33.4888399,-112.0426695,139,3.79,3.79,0,96,336,0,0,0,0
160754,160754,34299,33.4888619,-112.0426813,139,3.79,3.79,0,96,336,0,0,0,0
160829,160829,34399,33.488884,-112.0426931,139,3.79,3.79,0,97,336,0,0,0,0
160904,160904,34500,33.488906,-112.042705,139,3.79,3.79,0,97,336,0,0,0,0
160979,160979,34600,33.488928,-112.0427168,139,3.79,3.79,0,96,336,0,0,0,0
161054,161054,34700,33.4889501,-112.0427286,139,3.79,3.79,0,96,336,0,0,0,0
161129,161129,34799,33.4889721,-112.0427405,139,3.79,3.79,0,96,336,0,0,0,0
161204,161204,34899,33.4889941,-112.0427523,139,3.79,3.79,0,96,336,0,0,0,0
161279,161279,35000,33.4890162,-112.0427641,139,3.79,3.79,0,97,336,0,0,0,0
161354,161354,35100,33.4890382,-112.042776,139,3.79,3.79,0,97,336,0,0,0,0
161429,161429,35200,33.4890603,-112.0427878,139,3.79,3.79,0,97,336,0,0,0,0
161504,161504,35299,33.4890824,-112.0427997,139,3.79,3.79,0,96,336,0,0,0,0
161579,161579,35399,33.4891044,-112.0428115,139,3.79,3.79,0,97,336,0,0,0,0
161654,161654,35500,33.4891264,-112.0428234,139,3.79,3.79,0,96,336,0,0,0,0
161729,161729,35600,33.4891484,-112.0428352,139,3.79,3.79,0,96,336,0,0,0,0
161803,161803,35700,33.4891705,-112.042847,139,3.79,3.79,0,97,336,0,0,0,0
161878,161878,35799,33.4891925,-112.0428589,139,3.79,3.79,0,96,336,0,0,0,0
161953,161953,35899,33.4892145,-112.0428707,139,3.79,3.79,0,96,336,0,0,0,0
162028,162028,36000,33.4892365,-112.0428825,139,3.79,3.79,0,96,336,0,0,0,0