cnt,msgCnt,gpsSecond,latitude,longitude,elevation,latError,lonError,speedMS2,speedMPH,heading,fwdAccel,latAccess,vertAccel,yawRate
1420,12,27480,40.72543718,-74.5389491,51.2,0.05,0.05,0,47.239,78.29,0.11,-0.28,0.16,-1.39
1421,13,27700,40.72544214,-74.53891624,51.2,0.05,0.05,0,47.24,79.07,0.41,-0.31,0.97,-1.49
1422,14,27910,40.7254468,-74.53888341,51.3,0.05,0.05,0,47.152,79.63,0.36,-0.76,0.81,-1.6
1423,15,28130,40.72545131,-74.53885069,51.4,0.05,0.05,0,46.762,79.79,-0.16,-0.72,0.54,-1.59
1424,16,28420,40.72545718,-74.53880724,51.5,0.05,0.05,0,46.528,79.98,0.17,-0.74,0.96,-1.86
1425,17,28630,40.72546149,-74.53877481,51.6,0.05,0.05,0,46.309,80.16,-0.02,-0.36,0.33,-1.69
1426,18,28850,40.72546569,-74.53874245,51.6,0.05,0.05,0,46.198,80.31,0.08,-0.24,0.21,-1.57
1427,19,29060,40.72546986,-74.53871029,51.7,0.05,0.05,0,45.901,80.42,0.09,0.19,0.13,-1.89
1428,20,29350,40.72547527,-74.53866756,51.8,0.05,0.05,0,45.675,80.55,0.08,-0.43,-0.13,-1.72
1429,21,29640,40.72548061,-74.53862519,51.8,0.05,0.05,0,45.358,80.58,-0.38,-0.16,0.18,-1.52
1430,22,29860,40.72548459,-74.53859352,51.9,0.05,0.05,0,45.165,80.63,0.31,-0.1,0.4,-1.83
1431,23,30070,40.72548854,-74.53856211,51.9,0.05,0.05,0,44.741,80.57,-0.02,-0.15,0.41,-1.03
1432,24,30360,40.72549382,-74.53852048,51.9,0.05,0.05,0,44.409,80.6,-0.06,-0.09,0.26,-2.02
1433,25,30580,40.72549771,-74.53848956,51.9,0.05,0.05,0,43.942,80.66,0.19,0.05,0.26,-1.03
1434,26,30790,40.72550152,-74.5384589,51.9,0.05,0.05,0,43.568,80.77,0.08,0.35,0.11,-2.09
1435,27,31010,40.72550532,-74.53842849,51.9,0.05,0.05,0,43.404,80.89,-0.12,-0.65,0.85,-0.73
1436,28,31300,40.72551025,-74.53838808,51.9,0.05,0.05,0,43.187,81.06,-0.08,-0.08,-0.25,-1.55
1437,29,31510,40.72551392,-74.53835788,51.8,0.05,0.05,0,43.016,81.19,-0.02,-0.05,-0.29,-1.78
1438,30,31800,40.7255187,-74.53831768,51.8,0.05,0.05,0,42.879,81.31,0.01,-0.09,-0.88,-1.83
1439,31,32020,40.72552218,-74.53828743,51.7,0.05,0.05,0,43.15,81.43,-0.19,0.17,0.03,-1.39
1440,32,32300,40.72552672,-74.53824709,51.6,0.05,0.05,0,43.292,81.75,0.06,-0.52,-0.26,-1.39
1441,33,32520,40.72553004,-74.53821666,51.6,0.05,0.05,0,43.452,81.94,-0.04,-0.27,-0.45,-1.45
1442,34,32740,40.72553326,-74.53818607,51.5,0.05,0.05,0,43.651,82.16,-0.3,-0.34,-0.91,-1.61
1443,35,32950,40.7255365,-74.53815534,51.4,0.05,0.05,0,43.746,82.31,0.08,-0.2,-0.16,-1.58
1444,36,33240,40.72554069,-74.53811405,51.3,0.05,0.05,0,44.141,82.51,0.04,0.02,-0.27,-1.68
1445,37,33460,40.72554375,-74.53808288,51.2,0.05,0.05,0,44.409,82.7,0.08,-0.13,-0.07,-1.52
1446,38,33670,40.72554678,-74.5380515,51,0.05,0.05,0,44.593,82.87,-0.04,0.08,-0.06,-1.47
1447,39,33960,40.72555075,-74.53800944,50.9,0.05,0.05,0,45.003,83.1,-0.02,-0.09,-0.03,-1.4
1448,40,34250,40.72555458,-74.53796721,50.7,0.05,0.05,0,45.154,83.22,0.39,0.22,1.19,-1.37
1449,41,34460,40.72555747,-74.53793548,50.5,0.05,0.05,0,45.083,83.2,0.48,-0.57,-0.37,-0.88
1450,42,34750,40.72556131,-74.5378932,50.3,0.05,0.05,0,44.832,83.17,-0.09,-0.1,0.43,-1.27
1451,43,35040,40.72556523,-74.53785083,50.1,0.05,0.05,0,44.965,83.23,0.01,0.04,0.64,-1.31
1452,44,35330,40.72556894,-74.53780853,49.9,0.05,0.05,0,44.914,83.37,-0.15,0.04,-0.17,-1.52
1453,45,35620,40.72557266,-74.53776637,49.7,0.05,0.05,0,44.99,83.45,0.47,-0.06,0.67,0.21
1454,46,35830,40.7255754,-74.53773504,49.5,0.05,0.05,0,44.187,83.61,-0.04,-0.46,-0.09,-1.38
1455,47,36120,40.7255788,-74.53769343,49.3,0.05,0.05,0,43.511,83.73,0.37,0.41,0.55,-0.24
1456,48,36340,40.72558144,-74.53766253,49.1,0.05,0.05,0,43.493,83.7,0.09,-0.12,0.7,-0.02
1457,49,36550,40.72558402,-74.53763218,49,0.05,0.05,0,42.811,83.65,0.26,0.29,1.04,-0.73
1458,50,36840,40.72558738,-74.53759263,48.8,0.05,0.05,0,41.488,83.63,-0.02,0.27,0.67,0.21
1459,51,37060,40.72558986,-74.53756372,48.6,0.05,0.05,0,40.477,83.67,0.2,-0.42,0.54,-0.06
1460,52,37340,40.72559299,-74.5375264,48.5,0.05,0.05,0,39.062,83.76,0.33,0.47,0.43,0.02
1461,53,37560,40.72559507,-74.53749924,48.3,0.05,0.05,0,38.133,83.96,0.08,0.14,0.41,0.2
1462,54,37850,40.72559779,-74.53746403,48.1,0.05,0.05,0,36.904,84.19,0.36,0.17,0.43,0.38
1463,55,38140,40.72560035,-74.53743025,48,0.05,0.05,0,35.174,84.5,0.06,0.16,0.03,-0.59
1464,56,38420,40.7256026,-74.53739759,47.8,0.05,0.05,0,34.326,85,-0.12,-0.06,-0.29,-1.02
1465,57,38710,40.72560456,-74.53736532,47.6,0.05,0.05,0,34.152,85.52,0.26,-0.47,-0.26,-0.8
1466,58,39000,40.72560643,-74.53733328,47.5,0.05,0.05,0,33.85,86.02,0.03,-0.06,-0.51,-0.81
1467,59,39290,40.72560809,-74.53730152,47.3,0.05,0.05,0,33.536,86.5,-0.05,0.1,-0.29,-0.8
1468,60,39500,40.72560912,-74.53727781,47.2,0.05,0.05,0,33.303,86.93,0.06,-0.15,0.18,-0.48
1469,61,39720,40.72560997,-74.53725458,47.1,0.05,0.05,0,32.679,87.29,0.31,0.21,0.29,0.07
1470,62,39940,40.72561072,-74.53723163,47,0.05,0.05,0,32.006,87.63,-0.44,-0.12,0.19,0.35
1471,63,40220,40.72561157,-74.53720196,46.8,0.05,0.05,0,30.755,88.02,-0.17,0.03,0.6,0.19
1472,64,40510,40.72561224,-74.53717356,46.7,0.05,0.05,0,29.215,88.3,0.21,-0.06,0.92,0.36
1473,65,40730,40.72561254,-74.53715339,46.6,0.05,0.05,0,27.796,88.42,-0.17,0.08,1.32,0.89
1474,66,40940,40.72561283,-74.53713432,46.5,0.05,0.05,0,26.154,88.59,0.12,-0.05,1.28,0.71
1475,67,41230,40.72561329,-74.53711081,46.4,0.05,0.05,0,23.493,88.71,0.21,0.24,1.77,0.91
1476,68,41520,40.72561363,-74.53708991,46.3,0.05,0.05,0,20.558,88.77,0.11,0.19,2.66,0.87
1477,69,41740,40.72561392,-74.53707644,46.3,0.05,0.05,0,17.467,88.53,0.18,0.25,2.23,0.81
1478,70,42020,40.72561419,-74.53706209,46.2,0.05,0.05,0,13.499,88.37,0.18,0.25,2.23,0.44
1479,71,42310,40.72561453,-74.53705109,46.2,0.05,0.05,0,11.049,88.32,-0.04,0.13,0.37,0.48
1480,72,42530,40.7256146,-74.5370442,46.1,0.05,0.05,0,9.486,88.33,-0.13,-0.3,0.29,0
1481,73,42740,40.72561477,-74.53703841,46.1,0.05,0.05,0,8.344,88.3,0.82,-0.28,-0.23,-2.12
1482,74,42960,40.72561498,-74.53703322,46.1,0.05,0.05,0,7.671,88.24,-0.77,-0.49,-1.35,-1.72
1483,75,43250,40.72561509,-74.53702645,46.1,0.05,0.05,0,8.244,88.2,-1.5,-0.88,-2.17,-1.69
1484,76,43460,40.72561522,-74.53702079,46.1,0.05,0.05,0,8.557,88.17,-0.59,-0.49,-1.83,-2.01
1485,77,43680,40.72561535,-74.53701487,46,0.05,0.05,0,8.974,88.15,-0.05,-1.15,-1.02,-0.09
1486,78,43970,40.72561564,-74.53700659,46,0.05,0.05,0,9.12,88.09,-2.19,-0.72,-0.31,-1.84
1487,79,44260,40.72561579,-74.53699841,46,0.05,0.05,0,8.703,88.18,0.46,-0.79,-2.75,-1.82
1488,80,44540,40.72561605,-74.53698962,46,0.05,0.05,0,10.477,88.15,-0.73,-0.26,-1.79,-1.72
1489,81,44830,40.72561621,-74.53697929,45.9,0.05,0.05,0,12.151,88.19,-0.7,-0.68,-1.48,-1.91
1490,82,45050,40.72561646,-74.53697054,45.9,0.05,0.05,0,12.818,88.24,-0.7,-0.68,-1.48,-1.75
1491,83,45260,40.72561667,-74.53696119,45.8,0.05,0.05,0,13.584,88.32,0,-0.6,-1.26,-1.78
1492,84,45550,40.72561694,-74.53694784,45.8,0.05,0.05,0,14.556,88.56,-0.22,-0.07,-1.32,-1.69
1493,85,45770,40.72561707,-74.53693722,45.8,0.05,0.05,0,15.284,88.82,-0.16,-0.16,-0.73,-1.76
1494,86,45980,40.72561722,-74.5369262,45.7,0.05,0.05,0,15.904,89.09,-0.09,-0.09,-0.35,-1.76
1495,87,46270,40.72561736,-74.53691082,45.7,0.05,0.05,0,16.694,89.44,0.08,-0.03,-0.23,-1.71
1496,88,46560,40.72561737,-74.53689461,45.7,0.05,0.05,0,17.639,89.74,-0.15,-0.14,-0.2,-1.73
1497,89,46780,40.7256174,-74.53688181,45.6,0.05,0.05,0,18.198,89.86,0.11,0.05,0.12,-1.37
1498,90,46990,40.72561738,-74.5368688,45.6,0.05,0.05,0,18.394,90.03,-0.11,0.17,0.26,-1.55
1499,91,47210,40.72561737,-74.5368557,45.6,0.05,0.05,0,18.424,90.09,0.05,-0.02,0.25,-1.62
1500,92,47420,40.72561732,-74.53684265,45.5,0.05,0.05,0,18.479,90.12,-0.04,0.21,0.22,-1.33
1501,93,47710,40.72561731,-74.53682512,45.5,0.05,0.05,0,18.568,90.07,0.19,-0.16,0.24,-1.45
1502,94,47930,40.72561729,-74.53681206,45.5,0.05,0.05,0,18.49,89.94,0.02,0.02,0.11,-1.52
1503,95,48220,40.72561733,-74.53679472,45.4,0.05,0.05,0,18.292,89.83,0.05,-0.07,0.16,-1.34
1504,96,48500,40.72561739,-74.53677743,45.4,0.05,0.05,0,18.191,89.7,0.04,0.04,0.1,-1.63
1505,97,48790,40.72561749,-74.5367603,45.4,0.05,0.05,0,17.973,89.56,0.07,-0.07,0.11,-1.51
1506,98,49010,40.72561754,-74.53674762,45.4,0.05,0.05,0,17.819,89.37,-0.09,-0.1,0.12,-1.29
1507,99,49300,40.72561774,-74.53673085,45.3,0.05,0.05,0,17.601,89.12,-0.01,0.27,-0.15,-1.53
1508,100,49510,40.72561784,-74.53671837,45.3,0.05,0.05,0,17.559,89.12,-0.26,-0.25,0.02,-1.15
1509,101,49730,40.72561803,-74.53670602,45.3,0.05,0.05,0,17.333,89.08,0.21,0.46,-0.12,-1.72
1510,102,49940,40.72561804,-74.53669378,45.3,0.05,0.05,0,17.12,89.1,-0.1,-0.04,0.12,-1.65
1511,103,50230,40.72561824,-74.5366776,45.3,0.05,0.05,0,17.062,88.99,0.13,-0.54,-0.07,-1.06
1512,104,50520,40.72561853,-74.53666152,45.2,0.05,0.05,0,16.947,88.4,0.09,-0.02,0.22,-0.29
1513,105,50810,40.72561895,-74.53664592,45.2,0.05,0.05,0,15.999,88.07,0.11,0.49,1.03,-0.28
1514,106,51020,40.72561925,-74.53663496,45.2,0.05,0.05,0,15.018,88.13,0.09,0.27,1.01,-0.05
1515,107,51310,40.72561955,-74.53662149,45.1,0.05,0.05,0,13.756,88.31,0.07,0.07,1.08,0.1
1516,108,51530,40.72561973,-74.53661224,45.1,0.05,0.05,0,12.775,88.45,0.11,0.29,0.5,0.55
1517,109,51740,40.72561989,-74.53660369,45.1,0.05,0.05,0,11.632,88.53,0.07,0.03,0.83,0.64
1518,110,51960,40.72562003,-74.53659634,45.1,0.05,0.05,0,9.702,88.5,0.09,0.23,1.18,0.61
1519,111,52250,40.72562016,-74.53658866,45.1,0.05,0.05,0,7.345,88.48,0.07,0.24,1.13,0.39
1520,112,52460,40.72562028,-74.5365844,45.1,0.05,0.05,0,5.837,88.47,0.2,0.02,0.15,-0.96
1521,113,52680,40.72562034,-74.53658099,45.1,0.05,0.05,0,5.122,88.44,-0.11,-0.13,-0.4,-1.01
1522,114,52970,40.72562044,-74.53657699,45.1,0.05,0.05,0,4.407,88.42,-0.02,-0.09,-0.14,-0.24
1523,115,53260,40.72562052,-74.53657378,45,0.05,0.05,0,3.339,88.42,-0.02,-0.04,-0.03,-0.5
1524,116,53470,40.7256206,-74.53657203,45,0.05,0.05,0,2.518,88.4,0,-0.01,-0.07,-0.51
1525,117,53690,40.7256206,-74.5365708,45,0.05,0.05,0,1.752,88.39,-0.01,0.01,0.07,-0.33
1526,118,53900,40.72562054,-74.53657018,45,0.05,0.05,0,0.932,88.39,-0.03,-0.09,-0.44,-1.69
1527,119,54190,40.72562057,-74.53657016,45,0.05,0.05,0,0.488,88.39,-0.14,-0.22,-0.66,-1.54
1528,120,54480,40.72562058,-74.53657015,45,0.05,0.05,0,0.416,88.39,-0.08,-0.2,-0.64,-1.61
1529,121,54770,40.72562057,-74.53657015,45,0.05,0.05,0,0.393,88.39,-0.08,-0.13,-0.38,-1.56
1530,122,55060,40.72562059,-74.53657014,45,0.05,0.05,0,0.401,88.4,-0.03,-0.07,-0.32,-1.59
1531,123,55340,40.72562059,-74.53657012,45,0.05,0.05,0,0.42,88.4,-0.01,-0.04,-0.12,-1.6
1532,124,55630,40.72562058,-74.53657013,45,0.05,0.05,0,0.442,88.39,-0.02,-0.01,-0.07,-1.67
1533,125,55920,40.72562057,-74.53657011,45,0.05,0.05,0,0.448,88.4,-0.06,-0.13,-0.49,-1.87
1534,126,56210,40.72562059,-74.53656987,45,0.05,0.05,0,1.008,88.41,-0.04,-0.16,-0.74,-1.86
1535,127,56500,40.72562063,-74.53656867,45,0.05,0.05,0,1.879,88.46,-0.08,-0.17,-0.55,-1.89
1536,0,56710,40.72562071,-74.53656723,45,0.05,0.05,0,2.528,88.55,-0.04,-0.09,-0.36,-1.92
1537,1,56930,40.72562076,-74.53656527,45,0.05,0.05,0,3.317,88.67,-0.02,-0.12,-0.36,-1.92
1538,2,57220,40.7256208,-74.53656155,45,0.05,0.05,0,4.567,88.9,0,-0.05,-0.33,-1.99
1539,3,57500,40.72562078,-74.53655654,45,0.05,0.05,0,6.059,89.19,-0.05,-0.07,-0.24,-1.95
1540,4,57790,40.72562084,-74.53654991,45,0.05,0.05,0,7.762,89.57,-0.05,0.05,-0.25,-1.96
1541,5,58010,40.72562085,-74.53654374,45,0.05,0.05,0,9.06,89.9,0.06,0,0.12,-1.89
1542,6,58300,40.72562088,-74.53653423,45,0.05,0.05,0,10.669,90.18,-0.12,0.01,0.1,-1.99
1543,7,58580,40.72562074,-74.53652326,45,0.05,0.05,0,12.15,90.33,-0.07,-0.13,0.19,-1.96
1544,8,58870,40.72562071,-74.53651092,44.9,0.05,0.05,0,13.509,90.35,0.02,0.39,0.2,-1.82
1545,9,59160,40.72562073,-74.53649752,44.9,0.05,0.05,0,14.619,90.33,0.21,-0.13,0.35,-1.63
1546,10,59450,40.7256207,-74.53648343,44.9,0.05,0.05,0,15.036,90.33,-0.08,-0.18,0.68,-1.4
1547,11,59740,40.72562062,-74.53646906,44.8,0.05,0.05,0,15.223,90.35,-0.08,0.62,0.65,-1.59
1548,12,20,40.72562053,-74.53645452,44.8,0.05,0.05,0,15.443,90.37,0,0.3,0.46,-1.72
1549,13,310,40.72562045,-74.53643991,44.7,0.05,0.05,0,15.451,90.42,-0.49,0,0.04,-1.68
1550,14,530,40.72562036,-74.53642883,44.7,0.05,0.05,0,15.618,90.47,-0.03,-0.25,0.3,-1.15
1551,15,820,40.72562039,-74.53641401,44.7,0.05,0.05,0,15.794,90.4,0.09,0.35,0.14,-1.89
1552,16,1100,40.72562026,-74.53639921,44.7,0.05,0.05,0,15.825,90.42,-0.17,-0.24,0.01,-1.89
1553,17,1390,40.72562032,-74.53638411,44.7,0.05,0.05,0,16.213,90.43,-0.37,-0.46,0.4,-1.66
1554,18,1680,40.72562025,-74.53636863,44.7,0.05,0.05,0,16.712,90.41,-0.17,-0.01,-0.66,-1.97
1555,19,1970,40.72562018,-74.5363524,44.7,0.05,0.05,0,17.47,90.33,-0.42,0.24,-0.52,-1.71
1556,20,2260,40.72562018,-74.53633544,44.6,0.05,0.05,0,18.445,90.22,-0.2,0.14,-0.61,-1.95
1557,21,2470,40.72562015,-74.53632216,44.6,0.05,0.05,0,19.066,90.29,-0.18,-0.08,-0.26,-1.8
1558,22,2760,40.72562013,-74.53630376,44.6,0.05,0.05,0,19.772,90.24,0.05,0.06,-0.28,-1.84
1559,23,3050,40.72562005,-74.53628462,44.6,0.05,0.05,0,20.644,90.25,-0.08,-0.14,-0.1,-1.82
1560,24,3340,40.72561996,-74.53626464,44.6,0.05,0.05,0,21.451,90.21,-0.38,-0.23,-0.01,-1.87
1561,25,3620,40.72561998,-74.536244,44.6,0.05,0.05,0,22.105,90.13,0.38,0.16,-0.21,-1.71
1562,26,3910,40.72562003,-74.5362226,44.6,0.05,0.05,0,22.868,90.05,0.16,0.04,-0.17,-1.86
1563,27,4200,40.72562003,-74.53620069,44.6,0.05,0.05,0,23.476,89.99,0.48,0.32,0.12,-1.73
1564,28,4490,40.7256201,-74.53617813,44.5,0.05,0.05,0,24.009,89.93,-0.09,-0.06,0.04,-1.63
1565,29,4780,40.72562006,-74.53615494,44.6,0.05,0.05,0,24.851,89.81,0.22,0.13,0.19,-1.86
1566,30,5060,40.72562015,-74.53613118,44.6,0.05,0.05,0,25.063,89.78,-0.18,0.39,-0.17,-1.92
1567,31,5350,40.72562018,-74.53610696,44.6,0.05,0.05,0,25.95,89.75,0.19,-0.61,0.36,-1.98
1568,32,5570,40.72562025,-74.53608852,44.6,0.05,0.05,0,26.095,89.71,0.15,-0.38,-0.06,-1.79
1569,33,5780,40.72562044,-74.5360697,44.6,0.05,0.05,0,26.706,89.62,-0.09,-0.26,0.17,-1.79
1570,34,6070,40.72562067,-74.5360443,44.6,0.05,0.05,0,27.046,89.48,0.37,0.12,-0.03,-1.8
1571,35,6360,40.72562087,-74.53601845,44.6,0.05,0.05,0,27.487,89.34,0.03,-0.25,0.38,-1.83
1572,36,6580,40.72562106,-74.53599884,44.6,0.05,0.05,0,27.908,89.35,0.07,0.06,-0.15,-1.84
1573,37,6790,40.72562124,-74.53597886,44.7,0.05,0.05,0,28.339,89.33,-0.13,0.11,-0.32,-1.84
1574,38,7010,40.72562135,-74.53595845,44.7,0.05,0.05,0,28.884,89.36,-0.21,0.02,0.06,-1.79
1575,39,7300,40.72562157,-74.5359308,44.8,0.05,0.05,0,29.562,89.4,-0.18,-0.09,-0.14,-2.04
1576,40,7510,40.72562179,-74.53590958,44.8,0.05,0.05,0,30.175,89.4,0.04,0.08,0.07,-1.71
1577,41,7730,40.72562215,-74.53588795,44.8,0.05,0.05,0,30.532,89.38,-0.18,-0.14,0.03,-1.91
1578,42,7940,40.72562242,-74.53586613,44.8,0.05,0.05,0,31.097,89.4,0.21,0,0.1,-1.53
1579,43,8230,40.72562256,-74.53583659,44.9,0.05,0.05,0,31.604,89.38,0.01,0.03,0.44,-1.8
1580,44,8520,40.72562288,-74.53580691,44.9,0.05,0.05,0,31.414,89.37,0.25,0.23,0.66,-1.61
1581,45,8740,40.72562315,-74.53578489,45,0.05,0.05,0,30.85,89.55,-0.07,0.39,0.49,-1.43
1582,46,8950,40.72562318,-74.535763,45,0.05,0.05,0,30.91,89.76,-0.12,0.13,0.19,-1.31
1583,47,9240,40.72562318,-74.53573412,45.1,0.05,0.05,0,30.498,90.2,0.21,-0.03,0.01,-1.58
1584,48,9460,40.72562306,-74.5357126,45.1,0.05,0.05,0,30.359,90.59,0.02,0.14,0,-1.57
1585,49,9670,40.72562286,-74.53569111,45.2,0.05,0.05,0,30.215,90.98,-0.12,0.11,0.21,-1.61
1586,50,9890,40.72562258,-74.53566983,45.2,0.05,0.05,0,29.894,91.35,-0.05,-0.13,0.01,-1.71
1587,51,10100,40.72562198,-74.53564848,45.3,0.05,0.05,0,29.935,91.66,-0.09,-0.13,0.01,-1.56
1588,52,10390,40.72562129,-74.53562029,45.3,0.05,0.05,0,29.609,92.11,0.02,0.13,-0.07,-1.41
1589,53,10610,40.72562081,-74.53559918,45.3,0.05,0.05,0,29.607,92.38,-0.11,-0.03,-0.05,-2.05
1590,54,10820,40.7256199,-74.53557823,45.4,0.05,0.05,0,29.386,92.57,-0.02,-0.14,0.17,-1.55
1591,55,11040,40.72561928,-74.53555731,45.5,0.05,0.05,0,29.422,92.57,0.06,-0.15,-0.01,-1.73
1592,56,11260,40.72561862,-74.53553655,45.5,0.05,0.05,0,29.338,92.53,-0.07,0.15,0.01,-1.55
1593,57,11470,40.72561788,-74.5355157,45.5,0.05,0.05,0,29.272,92.47,0.2,-0.22,0.02,-1.67
1594,58,11690,40.72561742,-74.53549502,45.6,0.05,0.05,0,29.124,92.39,-0.14,0.08,0.02,-1.91
1595,59,11900,40.72561678,-74.53547435,45.6,0.05,0.05,0,28.972,92.32,0.04,-0.13,0.25,-1.55
1596,60,12120,40.72561611,-74.53545385,45.6,0.05,0.05,0,28.804,92.28,-0.06,0.09,-0.17,-1.31
1597,61,12410,40.72561535,-74.53542684,45.7,0.05,0.05,0,28.297,92.16,-0.04,0.1,-0.18,-1.61
1598,62,12620,40.72561466,-74.53540688,45.7,0.05,0.05,0,28.18,92.12,-0.01,-0.04,0.25,-1.33
1599,63,12840,40.72561416,-74.53538705,45.7,0.05,0.05,0,27.808,91.97,-0.02,0.03,0.05,-1.73
1600,64,13060,40.72561364,-74.53536768,45.7,0.05,0.05,0,27.2,91.78,-0.12,0.27,0.13,-1.45
1601,65,13270,40.72561322,-74.53534862,45.8,0.05,0.05,0,26.716,91.68,0.56,-0.56,0.2,-1.13
1602,66,13490,40.72561291,-74.53532993,45.8,0.05,0.05,0,26.005,91.51,0.03,0.19,0.47,-1.13
1603,67,13700,40.7256126,-74.53531185,45.8,0.05,0.05,0,25.11,91.34,0.12,-0.05,0.77,-0.83
1604,68,13920,40.7256123,-74.53529447,45.8,0.05,0.05,0,23.997,91.22,0.41,0.06,0.8,-0.18
1605,69,14140,40.7256121,-74.5352777,45.8,0.05,0.05,0,23.065,91.08,0.04,0.27,0.81,0.43
1606,70,14420,40.72561182,-74.53525689,45.9,0.05,0.05,0,20.941,90.98,0.33,0.24,1.42,0.45
1607,71,14640,40.72561149,-74.53524274,45.9,0.05,0.05,0,18.818,90.94,0.23,0.4,1.61,0.65
1608,72,14860,40.72561138,-74.53523019,46,0.05,0.05,0,16.593,90.89,0.22,0.45,1.69,0.52
1609,73,15070,40.72561108,-74.53521944,46,0.05,0.05,0,14.504,90.85,0.28,0.19,1.42,0.52
1610,74,15290,40.72561119,-74.53520965,45.9,0.05,0.05,0,12.478,90.8,0.19,0.29,0.89,0.24
1611,75,15500,40.72561106,-74.53520191,46,0.05,0.05,0,10.512,90.79,0.04,0.11,0.48,-0.6
1612,76,15720,40.72561103,-74.53519539,46,0.05,0.05,0,9.271,90.79,0.07,-0.08,-0.39,-1.58
1613,77,15940,40.72561099,-74.53518975,46,0.05,0.05,0,8.79,90.77,0.72,-0.68,-0.72,-0.94
1614,78,16150,40.72561091,-74.53518438,45.9,0.05,0.05,0,8.143,90.74,0.72,-0.68,-0.72,-1.96
1615,79,16370,40.72561059,-74.53518018,46.1,0.05,0.05,0,8.137,90.74,-1.29,0.21,-1.85,-1.72
1616,80,16580,40.7256109,-74.53517518,46,0.05,0.05,0,8.632,90.7,1.43,-0.25,-1.26,-1.78
1617,81,16800,40.72561129,-74.53516988,45.8,0.05,0.05,0,8.612,90.67,-0.67,-0.57,-1.91,-1.84
1618,82,17020,40.72561087,-74.53516394,46,0.05,0.05,0,9.006,90.63,-0.12,-0.45,-1.81,-1.94
1619,83,17230,40.72561093,-74.53515897,46,0.05,0.05,0,9.376,90.61,0.72,-0.19,-1.92,-1.41
1620,84,17450,40.72561056,-74.53515183,46.2,0.05,0.05,0,9.633,90.57,-2,-0.68,-1.16,-1.92
1621,85,17660,40.72561058,-74.53514561,46.2,0.05,0.05,0,10.719,90.56,0.82,-0.86,-3.36,-1.91
1622,86,17880,40.72561056,-74.53513817,46.2,0.05,0.05,0,11.925,90.5,-0.65,-0.54,-2.02,-2.03
