cnt,msgCnt,gpsSecond,latitude,longitude,elevation,latError,lonError,speedMS2,speedMPH,heading,fwdAccel,latAccess,vertAccel,yawRate
1623,87,18100,40.72561061,-74.53512991,46.2,0.05,0.05,0,13.22,90.46,-0.15,-0.62,-2.76,-1.97
1624,88,18310,40.72561045,-74.5351205,46.2,0.05,0.05,0,14.79,90.44,-0.39,-0.77,-2.67,-1.99
1625,89,18530,40.72561041,-74.53510998,46.2,0.05,0.05,0,16.256,90.42,-0.34,-0.69,-2.69,-1.98
1626,90,18670,40.72561044,-74.53510212,46.3,0.05,0.05,0,17.017,90.43,-0.27,-0.41,-2.25,-1.99
1627,91,18890,40.72561018,-74.53508912,46.4,0.05,0.05,0,18.412,90.35,-0.17,-0.31,-1.42,-1.94
1628,92,19100,40.72561048,-74.53507648,46.2,0.05,0.05,0,19.458,90.31,-0.08,-0.29,-0.92,-1.99
1629,93,19320,40.72561044,-74.53506242,46.2,0.05,0.05,0,20.349,90.31,-0.13,-0.09,-0.41,-2
1630,94,19460,40.72561036,-74.5350526,46.2,0.05,0.05,0,21.078,90.33,0.05,-0.1,-0.17,-1.98
1631,95,19610,40.72561032,-74.53504247,46.2,0.05,0.05,0,21.694,90.31,0.05,-0.1,-0.17,-1.9
1632,96,19750,40.72561027,-74.53503193,46.3,0.05,0.05,0,22.37,90.31,-0.02,0.01,-0.03,-1.96
1633,97,19900,40.72561021,-74.5350212,46.3,0.05,0.05,0,22.863,90.3,0.01,0.09,0.13,-1.96
1634,98,20040,40.72561019,-74.53501014,46.3,0.05,0.05,0,23.51,90.25,0.01,0.09,0.13,-1.87
1635,99,20180,40.72561018,-74.53499887,46.3,0.05,0.05,0,24.073,90.22,-0.14,0.09,0.14,-1.92
1636,100,20330,40.72561013,-74.53498741,46.3,0.05,0.05,0,24.522,90.23,-0.14,0.09,0.14,-1.99
1637,101,20540,40.72561013,-74.53496963,46.3,0.05,0.05,0,25.452,90.24,0,0,-0.15,-1.73
1638,102,20690,40.72561012,-74.53495732,46.4,0.05,0.05,0,25.93,90.28,0.1,0.17,0.23,-1.72
1639,103,20830,40.72561003,-74.53494481,46.4,0.05,0.05,0,26.278,90.35,-0.07,-0.06,0.36,-1.76
1640,104,20980,40.72560997,-74.53493223,46.4,0.05,0.05,0,26.49,90.4,-0.07,-0.06,0.36,-1.52
1641,105,21120,40.7256099,-74.53491968,46.4,0.05,0.05,0,26.526,90.46,0.38,0.57,0.46,-1.53
1642,106,21260,40.72560982,-74.53490717,46.4,0.05,0.05,0,26.527,90.56,-0.14,0.03,0.72,-1.45
1643,107,21410,40.72560972,-74.53489413,46.4,0.05,0.05,0,26.737,90.66,-0.14,0.03,0.72,-1.46
1644,108,21550,40.72560958,-74.53488135,46.4,0.05,0.05,0,26.783,90.8,0.23,0.57,0.55,-1.36
1645,109,21700,40.72560941,-74.53486874,46.4,0.05,0.05,0,26.787,90.96,0.17,0.41,1.01,-1.36
1646,110,21840,40.72560923,-74.53485605,46.4,0.05,0.05,0,26.787,91.09,0,0.24,0.39,-1.61
1647,111,21980,40.72560901,-74.53484338,46.4,0.05,0.05,0,26.794,91.23,0,0.24,0.39,-1.35
1648,112,22130,40.72560878,-74.53483094,46.4,0.05,0.05,0,26.665,91.4,-0.03,0.1,0.46,-1.35
1649,113,22270,40.72560854,-74.53481844,46.4,0.05,0.05,0,26.642,91.58,0.06,0.16,0.12,-1.25
1650,114,22420,40.72560829,-74.53480597,46.4,0.05,0.05,0,26.605,91.85,0.11,0.2,0.16,-1.25
1651,115,22630,40.72560773,-74.53478698,46.3,0.05,0.05,0,26.665,92.47,-0.08,0.33,0.11,-1.24
1652,116,22780,40.72560731,-74.53477437,46.3,0.05,0.05,0,26.677,93.09,-0.08,0.33,0.11,-1.41
1653,117,22920,40.72560672,-74.53476145,46.3,0.05,0.05,0,26.926,93.82,-0.09,0.26,-0.1,-1.11
1654,118,23060,40.72560592,-74.53474879,46.3,0.05,0.05,0,26.947,94.58,0.07,0.19,0.07,-1.29
1655,119,23280,40.72560449,-74.53473013,46.3,0.05,0.05,0,27.023,95.79,-0.06,0.05,-0.04,-1.28
1656,120,23500,40.72560281,-74.5347112,46.3,0.05,0.05,0,27.023,97.15,0.36,0.3,0.02,-1.06
1657,121,23710,40.72560078,-74.53469254,46.3,0.05,0.05,0,26.821,98.85,-0.02,0.47,-0.08,-0.98
1658,122,23930,40.72559838,-74.53467399,46.3,0.05,0.05,0,26.696,100.95,-0.02,0.45,0.07,-0.99
1659,123,24140,40.72559534,-74.53465578,46.3,0.05,0.05,0,26.418,103.39,-0.11,0.31,-0.1,-0.94
1660,124,24360,40.72559174,-74.53463766,46.3,0.05,0.05,0,26.375,105.97,0.12,0.25,0.4,-0.99
1661,125,24580,40.72558753,-74.53462016,46.3,0.05,0.05,0,26.001,108.74,-0.45,0.8,-0.36,-0.91
1662,126,24790,40.72558259,-74.53460306,46.3,0.05,0.05,0,25.868,111.8,-0.16,0.3,0.37,-0.92
1663,127,25010,40.72557698,-74.53458643,46.3,0.05,0.05,0,25.551,114.98,0.19,0.59,0.16,-0.97
1664,0,25300,40.72556853,-74.53456487,46.3,0.05,0.05,0,25.431,119.3,0.05,0.44,0.43,-0.97
1665,1,25510,40.72556144,-74.53454958,46.4,0.05,0.05,0,25.093,122.67,-0.12,0.29,0.17,-0.96
1666,2,25730,40.72555369,-74.53453532,46.3,0.05,0.05,0,24.84,126.15,0.06,0.31,0.12,-0.85
1667,3,25940,40.72554533,-74.53452161,46.3,0.05,0.05,0,24.591,129.82,0.09,0.12,0.14,-0.85
1668,4,26160,40.72553643,-74.5345087,46.3,0.05,0.05,0,24.251,133.49,-0.07,0.28,0.33,-0.43
1669,5,26380,40.7255271,-74.53449675,46.3,0.05,0.05,0,23.631,137.05,-0.02,-0.17,1.06,-0.08
1670,6,26590,40.72551763,-74.53448605,46.3,0.05,0.05,0,22.479,140.49,0.2,0.07,1.45,0.11
1671,7,26810,40.72550838,-74.5344766,46.3,0.05,0.05,0,20.778,143.66,0.32,-0.08,3.13,0.49
1672,8,27020,40.72549965,-74.53446877,46.3,0.05,0.05,0,18.283,146.56,0.84,-0.31,3.53,0.63
1673,9,27310,40.72548971,-74.53446043,46.3,0.05,0.05,0,14.441,149.45,0.1,-0.35,3.28,0.35
1674,10,27600,40.7254818,-74.53445447,46.4,0.05,0.05,0,11.039,151.57,0.45,-1.06,2.94,0.35
1675,11,27820,40.72547697,-74.53445112,46.4,0.05,0.05,0,9.257,152.78,0.26,-1.24,1.86,0.32
1676,12,28030,40.72547294,-74.53444843,46.4,0.05,0.05,0,7.472,153.76,0.15,-1.15,1.4,-1.02
1677,13,28320,40.72546867,-74.53444564,46.4,0.05,0.05,0,6.242,154.76,0.63,-1.82,0.17,-0.95
1678,14,28540,40.72546574,-74.53444373,46.4,0.05,0.05,0,5.695,155.28,-0.13,-0.61,-0.24,-2.03
1679,15,28750,40.72546282,-74.53444202,46.5,0.05,0.05,0,5.898,155.94,-1.05,-1.79,-0.88,-1.31
1680,16,28970,40.72545951,-74.53444016,46.5,0.05,0.05,0,6.253,156.57,0.11,-1,-0.82,-1.9
1681,17,29260,40.72545454,-74.53444204,45.4,0.05,0.05,0,6.62,157.23,-0.22,-1.61,-1.13,-1.8
1682,18,29540,40.72544917,-74.53443908,45.3,0.05,0.05,0,7.673,157.98,0.28,-1.44,-1.25,-1.65
1683,19,29760,40.72544453,-74.53443661,45.4,0.05,0.05,0,8.257,158.6,-0.23,-0.73,-0.8,-2.07
1684,20,29980,40.72543975,-74.53443431,45.3,0.05,0.05,0,8.804,159.21,1.13,-1.33,-2,-1.72
1685,21,30260,40.72543205,-74.53443047,45.3,0.05,0.05,0,10.336,160.05,-0.65,-1.17,-0.98,-1.98
1686,22,30480,40.72542563,-74.53442748,45.3,0.05,0.05,0,11.501,160.69,0.02,-1.08,-1.22,-1.95
1687,23,30700,40.72541856,-74.53442427,45.3,0.05,0.05,0,12.638,161.35,-0.25,-1.03,-0.89,-1.95
1688,24,30910,40.72541103,-74.53442091,45.3,0.05,0.05,0,13.813,161.88,-0.02,-0.79,-0.99,-1.86
1689,25,31130,40.72540281,-74.53441746,45.3,0.05,0.05,0,15.087,162.38,0.07,-0.69,-0.47,-1.84
1690,26,31340,40.72539407,-74.53441376,45.3,0.05,0.05,0,16.256,162.77,0.16,-0.38,-0.31,-1.94
1691,27,31630,40.72538163,-74.53440869,45.3,0.05,0.05,0,18.19,163.26,-0.04,-0.18,0.09,-1.73
1692,28,31850,40.72537172,-74.53440476,45.3,0.05,0.05,0,19.293,163.58,0.03,0,0.17,-1.91
1693,29,32060,40.72536152,-74.53440071,45.2,0.05,0.05,0,20.066,163.72,-0.08,-0.09,-0.12,-1.84
1694,30,32350,40.72534718,-74.53439522,45.2,0.05,0.05,0,21.166,163.98,0.04,-0.01,0.07,-1.85
1695,31,32570,40.72533588,-74.53439084,45.2,0.05,0.05,0,22.048,164.12,0.06,-0.02,0.11,-1.86
1696,32,32780,40.72532429,-74.53438633,45.2,0.05,0.05,0,22.803,164.12,0.1,-0.03,0.07,-1.78
1697,33,33000,40.72531229,-74.5343818,45.2,0.05,0.05,0,23.488,164.17,0.05,0.16,0.2,-1.81
1698,34,33290,40.72529584,-74.53437559,45.1,0.05,0.05,0,24.336,164.27,0.03,-0.13,0.2,-1.86
1699,35,33500,40.72528318,-74.53437087,45.2,0.05,0.05,0,24.554,164.33,0.13,-0.12,0.24,-1.68
1700,36,33790,40.7252658,-74.53436444,45.2,0.05,0.05,0,25.181,164.44,-0.19,0.26,0.17,-1.9
1701,37,34010,40.72525268,-74.53435967,45.1,0.05,0.05,0,25.575,164.57,0.16,-0.2,0.06,-1.85
1702,38,34300,40.7252348,-74.53435314,45.1,0.05,0.05,0,25.878,164.8,-0.22,-0.03,0.19,-1.6
1703,39,34580,40.72521684,-74.53434657,45.1,0.05,0.05,0,26.07,164.99,0.12,0.09,0.18,-1.65
1704,40,34870,40.7251986,-74.53434002,45.1,0.05,0.05,0,26.216,165.18,0.12,-0.11,-0.15,-1.77
1705,41,35160,40.72518034,-74.53433348,45.1,0.05,0.05,0,26.592,165.46,-0.04,-0.09,0.06,-1.49
1706,42,35450,40.72516167,-74.534327,45.1,0.05,0.05,0,27.053,165.84,0.26,0.24,0.16,-1.39
1707,43,35660,40.72514752,-74.53432235,45.1,0.05,0.05,0,27.233,166.24,-0.13,-0.05,0.11,-1.53
1708,44,35950,40.72512856,-74.53431635,45.1,0.05,0.05,0,27.301,167,-0.01,0.21,-0.12,-1.53
1709,45,36240,40.72510948,-74.53431078,45.1,0.05,0.05,0,27.495,168.01,0.01,0.15,0.22,-1.37
1710,46,36460,40.72509518,-74.53430692,45.1,0.05,0.05,0,27.387,168.85,0.12,0.03,0.09,-1.59
1711,47,36670,40.72508081,-74.53430329,45.1,0.05,0.05,0,27.184,169.71,-0.04,-0.06,-0.08,-1.46
1712,48,36890,40.7250663,-74.53429994,45.1,0.05,0.05,0,27.271,170.64,0.05,0.19,0.06,-1.36
1713,49,37100,40.72505173,-74.53429696,45.1,0.05,0.05,0,27.385,171.61,-0.14,0.06,-0.04,-1.47
1714,50,37320,40.72503718,-74.53429438,45.2,0.05,0.05,0,27.289,172.53,-0.01,-0.23,-0.23,-1.66
1715,51,37540,40.72502255,-74.53429214,45.2,0.05,0.05,0,27.565,173.49,-0.05,-0.03,-0.09,-1.61
1716,52,37750,40.72500762,-74.53428994,45.2,0.05,0.05,0,27.818,174.4,-0.13,0.08,-0.09,-1.5
1717,53,38040,40.72498747,-74.5342877,45.2,0.05,0.05,0,28.19,175.71,0.2,0.23,-0.07,-1.66
1718,54,38260,40.72497232,-74.53428648,45.3,0.05,0.05,0,28.505,176.64,0.07,-0.2,-0.03,-1.69
1719,55,38470,40.72495685,-74.53428549,45.3,0.05,0.05,0,28.972,177.54,0.09,-0.08,0.16,-1.51
1720,56,38690,40.7249413,-74.53428458,45.4,0.05,0.05,0,29.167,178.33,-0.06,-0.12,0.03,-1.67
1721,57,38900,40.72492557,-74.53428409,45.4,0.05,0.05,0,29.324,179.02,0,0.12,0,-1.59
1722,58,39120,40.72490956,-74.53428384,45.5,0.05,0.05,0,29.385,179.71,-0.19,-0.09,0.1,-1.65
1723,59,39340,40.72489371,-74.53428386,45.5,0.05,0.05,0,29.383,180.35,-0.19,-0.09,0.1,-1.61
1724,60,39550,40.72487799,-74.53428399,45.6,0.05,0.05,0,29.196,180.59,-0.16,0.13,0.55,-1.65
1725,61,39770,40.7248624,-74.53428434,45.6,0.05,0.05,0,28.761,180.84,-0.04,0.01,0.47,-1.09
1726,62,39980,40.72484704,-74.53428459,45.6,0.05,0.05,0,28.11,181.11,0.37,0,1.21,-0.37
1727,63,40200,40.72483226,-74.53428504,45.7,0.05,0.05,0,26.931,181.33,-0.03,0.16,1.34,-0.17
1728,64,40420,40.72481815,-74.5342854,45.7,0.05,0.05,0,25.675,181.42,0.12,0.38,1.44,-0.03
1729,65,40630,40.72480509,-74.5342859,45.8,0.05,0.05,0,24.433,181.51,0.12,0,1.19,0.31
1730,66,40850,40.72479216,-74.5342862,45.8,0.05,0.05,0,23.087,181.58,0.23,0.07,0.92,0.65
1731,67,41060,40.72478037,-74.53428667,45.8,0.05,0.05,0,21.151,181.61,0.01,0.46,1.78,0.67
1732,68,41280,40.7247698,-74.53428703,45.9,0.05,0.05,0,18.994,181.55,0.37,0.11,1.95,0.67
1733,69,41500,40.72476082,-74.53428747,45.9,0.05,0.05,0,16.739,181.44,0.21,0.43,1.85,0.67
1734,70,41710,40.72475278,-74.5342878,46,0.05,0.05,0,14.634,181.33,0.04,0.22,1.1,0.64
1735,71,41930,40.72474577,-74.53428791,46,0.05,0.05,0,12.536,181.23,0.16,0.02,0.73,0.48
1736,72,42140,40.72473964,-74.53428781,46,0.05,0.05,0,10.579,181.13,-0.06,-0.1,-0.73,-1.71
1737,73,42360,40.72473462,-74.53428789,45.9,0.05,0.05,0,10.289,181.06,-0.49,-0.55,-1.75,-1.19
1738,74,42580,40.72472991,-74.53428799,45.9,0.05,0.05,0,9.7,180.98,0.82,0.08,-0.81,-1.85
1739,75,42790,40.72472574,-74.53428825,46,0.05,0.05,0,9.924,180.92,-2.54,-0.96,-2.7,-1.78
1740,76,43010,40.72472083,-74.53428817,46,0.05,0.05,0,10.377,180.84,1.66,-0.34,-1.94,-2.03
1741,77,43220,40.72471514,-74.53428842,46,0.05,0.05,0,11.33,180.76,-0.91,-0.97,-2.9,-2.03
1742,78,43440,40.72470967,-74.53428826,46,0.05,0.05,0,12.57,180.66,0.04,-0.6,-3.2,-1.9
1743,79,43660,40.72470375,-74.53428834,46,0.05,0.05,0,13.138,180.56,-1.79,-0.4,-1.47,-1.89
1744,80,43800,40.72470093,-74.53428853,46.1,0.05,0.05,0,14.15,180.44,0.94,-1.31,-3.4,-2.05
1745,81,44020,40.72469164,-74.53428836,46.1,0.05,0.05,0,15.298,180.4,-0.73,0,-2.16,-1.98
1746,82,44230,40.72468331,-74.53428857,46,0.05,0.05,0,16.625,180.41,-0.38,-0.92,-2.77,-1.97
1747,83,44450,40.72467389,-74.53428833,46,0.05,0.05,0,17.112,180.36,-0.16,-0.64,-2.62,-1.97
1748,84,44590,40.72466869,-74.53428878,46,0.05,0.05,0,17.664,180.41,-0.38,-0.41,-1.94,-1.99
1749,85,44740,40.7246623,-74.53428881,46.1,0.05,0.05,0,18.138,180.43,-0.38,-0.41,-1.94,-2.01
1750,86,44880,40.72465563,-74.53428889,46.1,0.05,0.05,0,18.896,180.46,-0.28,-0.39,-2.02,-1.92
1751,87,45020,40.72464886,-74.53428892,46.1,0.05,0.05,0,19.48,180.45,-0.13,-0.38,-1.27,-1.92
1752,88,45170,40.72464194,-74.534289,46.1,0.05,0.05,0,20.033,180.47,-0.13,-0.38,-1.27,-1.98
1753,89,45310,40.72463496,-74.53428911,46.1,0.05,0.05,0,20.458,180.5,-0.08,-0.07,-0.71,-1.9
1754,90,45460,40.72462801,-74.5342892,46.2,0.05,0.05,0,20.785,180.53,-0.05,-0.04,-0.49,-1.9
1755,91,45600,40.72462096,-74.53428931,46.2,0.05,0.05,0,21.062,180.56,-0.05,-0.04,-0.49,-1.85
1756,92,45740,40.72461364,-74.53428941,46.2,0.05,0.05,0,21.475,180.58,-0.1,-0.23,-0.06,-1.93
1757,93,45890,40.72460604,-74.53428953,46.2,0.05,0.05,0,21.78,180.59,0.06,0.14,-0.11,-1.78
1758,94,46030,40.72459853,-74.53428963,46.3,0.05,0.05,0,22.048,180.62,-0.1,0.11,0.07,-1.68
1759,95,46250,40.72458679,-74.53428982,46.3,0.05,0.05,0,22.292,180.67,0.12,-0.23,0.33,-1.68
1760,96,46390,40.72457916,-74.53428996,46.3,0.05,0.05,0,22.162,180.7,0.1,0.58,0.38,-1.63
1761,97,46540,40.72457117,-74.53429008,46.3,0.05,0.05,0,22.234,180.73,0.1,0.58,0.38,-1.89
1762,98,46680,40.724563,-74.53429019,46.4,0.05,0.05,0,22.419,180.75,0.07,0.38,0.52,-1.61
1763,99,46820,40.72455386,-74.53429026,46.4,0.05,0.05,0,22.982,180.74,-0.08,0.09,0.16,-1.61
1764,100,46970,40.72454427,-74.53429041,46.4,0.05,0.05,0,23.573,180.78,0.06,-0.2,0.21,-1.74
1765,101,47110,40.7245339,-74.53429046,46.4,0.05,0.05,0,24.265,180.78,0.06,-0.2,0.21,-1.8
1766,102,47260,40.72452301,-74.53429061,46.4,0.05,0.05,0,24.97,180.79,0.16,0.53,0.04,-1.8
1767,103,47400,40.72451187,-74.5342907,46.4,0.05,0.05,0,25.77,180.81,-0.22,-0.22,0.01,-1.67
1768,104,47540,40.72450157,-74.53429084,46.4,0.05,0.05,0,26.344,180.8,-0.22,-0.22,0.01,-1.87
1769,105,47690,40.72449132,-74.534291,46.4,0.05,0.05,0,26.723,180.83,0.05,0.1,-0.07,-1.7
1770,106,47830,40.72448091,-74.53429115,46.4,0.05,0.05,0,27.11,180.84,-0.02,-0.11,0.08,-1.7
1771,107,47980,40.7244708,-74.5342914,46.4,0.05,0.05,0,27.28,180.89,0.07,0.21,0.12,-1.79
1772,108,48120,40.72446022,-74.53429165,46.4,0.05,0.05,0,27.504,180.94,0.07,0.21,0.12,-1.52
1773,109,48260,40.72444966,-74.5342919,46.4,0.05,0.05,0,27.83,180.97,-0.07,-0.13,0.14,-1.52
1774,110,48410,40.72443888,-74.53429227,46.4,0.05,0.05,0,28.03,181.03,0.06,0.07,-0.05,-2.02
1775,111,48550,40.7244279,-74.53429252,46.4,0.05,0.05,0,28.286,181.07,0.06,0.07,-0.05,-1.54
1776,112,48700,40.7244172,-74.53429287,46.4,0.05,0.05,0,28.418,181.12,-0.13,0.18,0.26,-1.54
1777,113,48840,40.72440576,-74.53429305,46.4,0.05,0.05,0,28.627,181.15,0.03,0.04,0.17,-1.54
1778,114,48980,40.72439425,-74.53429323,46.4,0.05,0.05,0,28.927,181.18,0.07,0.15,0.02,-1.64
1779,115,49130,40.72438395,-74.53429362,46.4,0.05,0.05,0,28.904,181.23,0.07,0.15,0.02,-1.39
1780,116,49270,40.72437624,-74.53429364,46.4,0.05,0.05,0,28.674,181.27,0.09,-0.15,-0.03,-1.71
1781,117,49420,40.72436651,-74.53429398,46.4,0.05,0.05,0,28.573,181.35,0.29,-0.12,0.51,-1.71
1782,118,49560,40.7243565,-74.53429428,46.4,0.05,0.05,0,28.578,181.4,-0.56,0.96,-0.02,-2.03
1783,119,49700,40.72434643,-74.53429473,46.4,0.05,0.05,0,28.514,181.51,-0.56,0.96,-0.02,-1.32
1784,120,49850,40.72433625,-74.53429509,46.4,0.05,0.05,0,28.497,181.55,0.1,-0.12,-0.01,-1.57
1785,121,49990,40.72432601,-74.53429553,46.4,0.05,0.05,0,28.481,181.67,0.02,-0.13,0,-1.68
1786,122,50210,40.72431064,-74.53429613,46.4,0.05,0.05,0,28.512,181.79,0.03,0.06,0.03,-1.51
1787,123,50420,40.72429519,-74.53429674,46.4,0.05,0.05,0,28.469,181.92,-0.09,0.19,0.07,-1.63
1788,124,50640,40.72427987,-74.53429743,46.4,0.05,0.05,0,28.355,182.05,-0.09,0.19,0.07,-1.64
1789,125,50860,40.7242646,-74.53429817,46.4,0.05,0.05,0,28.392,182.32,-0.06,0.19,0,-1.4
1790,126,51000,40.72425446,-74.53429872,46.4,0.05,0.05,0,28.225,182.51,0.2,0.05,-0.1,-1.73
1791,127,51220,40.72423925,-74.53429974,46.5,0.05,0.05,0,28.145,182.85,-0.08,-0.01,-0.03,-1.65
1792,0,51430,40.72422398,-74.53430089,46.5,0.05,0.05,0,28.14,183.15,0.21,0.03,0.03,-1.64
1793,1,51650,40.72420879,-74.5343021,46.5,0.05,0.05,0,28.053,183.45,-0.18,-0.08,-0.09,-1.54
1794,2,51860,40.72419358,-74.53430338,46.5,0.05,0.05,0,28.296,183.78,0.09,0.1,-0.05,-1.64
1795,3,52080,40.72417835,-74.53430487,46.5,0.05,0.05,0,28.248,184.09,-0.11,-0.17,0.09,-1.64
1796,4,52300,40.72416315,-74.5343063,46.5,0.05,0.05,0,28.335,184.36,0.06,0.21,-0.14,-1.73
1797,5,52510,40.72414792,-74.53430787,46.5,0.05,0.05,0,28.356,184.63,-0.22,0.29,-0.28,-1.35
1798,6,52730,40.7241327,-74.53430983,46.5,0.05,0.05,0,28.276,184.92,0.56,-1.36,0.86,-2.01
1799,7,52940,40.72411746,-74.53431194,46.5,0.05,0.05,0,28.435,185.17,0.1,0.27,-0.2,-1.41
1800,8,53160,40.72410213,-74.53431348,46.5,0.05,0.05,0,28.419,185.23,0.11,0.1,0.43,-1.94
1801,9,53380,40.72408678,-74.53431542,46.5,0.05,0.05,0,28.641,185.43,0.28,-0.07,0.26,-1.61
1802,10,53590,40.72407143,-74.53431748,46.6,0.05,0.05,0,28.422,185.6,0.28,-0.07,0.26,-1.86
1803,11,53810,40.7240562,-74.53431937,46.5,0.05,0.05,0,28.604,185.72,-0.09,-0.03,0.15,-1.58
1804,12,54020,40.72404083,-74.53432141,46.5,0.05,0.05,0,28.576,185.88,0.14,0.12,0.14,-1.71
1805,13,54240,40.72402552,-74.53432359,46.5,0.05,0.05,0,28.431,186.08,0.06,-0.33,0.18,-1.55
1806,14,54460,40.72401026,-74.5343257,46.5,0.05,0.05,0,28.216,186.2,0.12,0.15,0.09,-1.92
1807,15,54670,40.72399519,-74.53432779,46.5,0.05,0.05,0,27.839,186.25,0.05,0.07,0.29,-1.54
1808,16,54890,40.72397348,-74.53433117,45.7,0.05,0.05,0,27.514,186.37,0,-0.01,0.12,-1.38
1809,17,55100,40.72395875,-74.53433332,45.8,0.05,0.05,0,27.194,186.55,-0.04,0.1,0.15,-1.28
1810,18,55320,40.72394427,-74.53433551,45.8,0.05,0.05,0,26.704,186.75,0.07,0.09,0.14,-1.54
1811,19,55540,40.72393014,-74.53433784,45.8,0.05,0.05,0,26.336,187.03,0,-0.02,0.03,-1.42
1812,20,55750,40.7239162,-74.53434011,45.8,0.05,0.05,0,25.949,187.25,-0.09,0.05,0.13,-1.26
1813,21,55970,40.72390257,-74.53434244,45.8,0.05,0.05,0,25.438,187.47,-0.09,0.05,0.13,-1.67
1814,22,56180,40.7238891,-74.53434485,45.8,0.05,0.05,0,25.061,187.71,0.04,0,0.07,-1.27
1815,23,56400,40.72387586,-74.5343473,45.9,0.05,0.05,0,24.532,187.94,-0.02,-0.01,0.03,-1.29
1816,24,56620,40.72386295,-74.53434972,45.9,0.05,0.05,0,24.083,188.23,0.05,0.02,0.03,-1.11
1817,25,56830,40.72385024,-74.5343522,45.9,0.05,0.05,0,23.481,188.52,0.02,0.02,0.44,-0.29
1818,26,57050,40.72383802,-74.53435466,45.9,0.05,0.05,0,22.429,188.76,0.04,0.23,1.03,0.47
1819,27,57260,40.7238267,-74.53435698,45.9,0.05,0.05,0,20.261,188.93,0.27,0.51,1.89,0.9
1820,28,57480,40.72381675,-74.53435906,45.9,0.05,0.05,0,17.513,188.75,0.33,0.27,2.7,0.82
1821,29,57700,40.72380834,-74.53436068,45.9,0.05,0.05,0,14.57,188.39,0.37,0.59,2.68,0.59
1822,30,57910,40.72380153,-74.534362,46,0.05,0.05,0,11.783,188.12,0.18,0.51,2.38,-0.73
